,Unnamed: 0,issue_num,type,state,Original Text,Processed Text,Full Length,len,aa,begauth,has_code,first_turn,last_turn,created_at,clen,tlen,cloc,tloc,tpos1,tpos2,ppau,npau,Code
9720,9720,7057,comment,closed,the JIT used is RyuJIT on x64.,the JIT used is RyuJIT on x64.,30,30,1,0,0,0,0,1480652334.0,0.25,0.1521739130434782,0.5,0.625,0.0297349287565404,0.9702650712434596,0.0003568871563481,0.0002271568088548,Social Conversation
9721,9721,7057,comment,closed,"Yes, it should be enabled in .NET 4.6.","Yes, it should be enabled in .NET 4.6.",38,38,1,0,0,0,0,1480652334.0,0.2857142857142857,0.1739130434782608,0.6666666666666666,0.65,0.0297349287565404,0.9702650712434596,0.0003568871563481,0.0002271568088548,Solution Discussion
9722,9722,7057,comment,closed,But the scenario you are describing (complex winforms app slow to start) seems similar to one that was causing problems in JIT64.,But the scenario you are describing (complex winforms app slow to start) seems similar to one that was causing problems in JIT64.,129,129,1,0,0,0,0,1480652334.0,0.7857142857142857,0.4782608695652174,0.8333333333333334,0.675,0.0297349287565404,0.9702650712434596,0.0003568871563481,0.0002271568088548,Solution Discussion
9723,9723,7057,comment,closed,"It would be interesting if you could profile the application to see what exactly is going on, if it uses RyuJIT and what exactly is slow about it.","It would be interesting if you could profile the application to see what exactly is going on, if it uses RyuJIT and what exactly is slow about it.",146,146,1,0,0,0,0,1480652334.0,1.0,0.6086956521739131,1.0,0.7,0.0297349287565404,0.9702650712434596,0.0003568871563481,0.0002271568088548,Solution Discussion
9724,9724,7057,comment,closed,"@mikedn Profiling it doesn't really reveal what's slow other than that things take longer to complete, which suggests a CLR/JIT slowdown (but I'm not a CLR expert).","@mikedn Profiling it doesn't really reveal what's slow other than that things take longer to complete, which suggests a CLR/JIT slowdown (but I'm not a CLR expert).",164,164,1,0,0,0,0,1480654099.0,1.0,0.6086956521739131,0.5,0.725,0.0299258111121217,0.9700741888878784,0.0002271568088548,0.0580126314629812,Solution Discussion
9725,9725,7057,comment,closed,RyuJIT is enabled through the registry (HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\.NETFramework UseRyuJIT is set to 1),RyuJIT is enabled through the registry (HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\.NETFramework UseRyuJIT is set to 1),114,114,1,0,0,0,0,1480654099.0,0.4285714285714285,0.2608695652173913,1.0,0.75,0.0299258111121217,0.9700741888878784,0.0002271568088548,0.0580126314629812,Solution Discussion
9726,9726,7057,comment,closed,Will RyuJIT be the default x86 JIT in .NET,Will RyuJIT be the default x86 JIT in .NET,42,42,3,0,0,0,0,1481104855.0,0.9,0.1956521739130435,0.25,0.775,0.0786744610114947,0.9213255389885052,0.0580126314629812,0.0083727554429795,Bug Reproduction
9727,9727,7057,comment,closed,Framework 4.7?,Framework 4.7?,14,14,3,0,0,0,0,1481104855.0,0.2,0.0434782608695652,0.5,0.8,0.0786744610114947,0.9213255389885052,0.0580126314629812,0.0083727554429795,Solution Discussion
9728,9728,7057,comment,closed,Or there is no such plan on .NET desktop side?,Or there is no such plan on .NET desktop side?,46,46,3,0,0,0,0,1481104855.0,1.0,0.217391304347826,0.75,0.825,0.0786744610114947,0.9213255389885052,0.0580126314629812,0.0083727554429795,Solution Discussion
9729,9729,7057,comment,closed,Thanks!,Thanks!,7,7,3,0,0,0,0,1481104855.0,0.1,0.0217391304347826,1.0,0.85,0.0786744610114947,0.9213255389885052,0.0580126314629812,0.0083727554429795,Social Conversation
9730,9730,7057,comment,closed,@kaneboy,@kaneboy,8,8,1,1,0,0,0,1481169911.0,0.1666666666666666,0.0217391304347826,0.5,0.875,0.0857101791557981,0.914289820844202,0.0083727554429795,1.0,Social Conversation
9731,9731,7057,comment,closed,No such plan at this point.,No such plan at this point.,27,27,1,1,0,0,0,1481169911.0,1.0,0.1304347826086956,1.0,0.9,0.0857101791557981,0.914289820844202,0.0083727554429795,1.0,Social Conversation
9732,9732,7057,comment,closed,Also make sure we support [Runtime Configuration File](https://github.com/dotnet/cli/blob/rel/1.0.0/Documentation/specs/runtime-configuration-file.md) for this setting and open a new issue if we don't.,Also make sure we support [Runtime Configuration File](https://github.com/dotnet/cli/blob/rel/1.0.0/Documentation/specs/runtime-configuration-file.md) for this setting and open a new issue if we don't.,201,201,1,1,0,0,0,1488939874.0,1.0,0.6086956521739131,1.0,0.925,0.9260211367871612,0.0739788632128388,1.0,0.0010221412894758,Task Progress
9733,9733,7057,comment,closed,@RussKeldorph,@RussKeldorph,13,13,2,0,0,0,0,1488947816.0,0.0666666666666666,0.0217391304347826,0.5,0.95,0.9268800533129552,0.0731199466870447,0.0010221412894758,0.0870153435737081,Solution Discussion
9734,9734,7057,comment,closed,"it's already supported, using syntax like (and maybe the syntax has changed):
CODE","it's already supported, using syntax like (and maybe the syntax has changed):
CODE",83,83,2,0,1,0,0,1488947816.0,1.0,0.3260869565217391,1.0,0.975,0.9268800533129552,0.0731199466870447,0.0010221412894758,0.0870153435737081,Action on Issue
9735,9735,7057,comment,closed,We'll use this issue as documentation for now.,We'll use this issue as documentation for now.,46,46,1,1,0,0,1,1489623922.0,1.0,0.1739130434782608,1.0,1.0,1.0,0.0,0.0870153435737081,0.0,Usage
9736,9736,17788,title,closed,Failed tests in System.Threading.Tasks.Channels.Tests.ValueTaskTests on Ubuntu,Failed tests in System.Threading.Tasks.Channels.Tests.ValueTaskTests on Ubuntu,78,78,1,1,0,1,0,1467912547.0,0.7333333333333333,0.2682926829268293,0.1666666666666666,0.0476190476190476,0.0,1.0,0.0,1.0,Social Conversation
9737,9737,17788,body,closed,"When running CODE on an Ubuntu 16.04 VM, I get the following failure in System.","When running CODE on an Ubuntu 16.04 VM, I get the following failure in System.",79,79,1,1,1,1,0,1467912547.0,1.0,0.3658536585365853,0.3333333333333333,0.0952380952380952,0.0,1.0,0.0,1.0,Solution Discussion
9738,9738,17788,body,closed,Threading.,Threading.,10,10,1,1,0,1,0,1467912547.0,0.0666666666666666,0.024390243902439,0.5,0.1428571428571428,0.0,1.0,0.0,1.0,Social Conversation
9739,9739,17788,body,closed,Tasks.,Tasks.,6,6,1,1,0,1,0,1467912547.0,0.0666666666666666,0.024390243902439,0.6666666666666666,0.1904761904761904,0.0,1.0,0.0,1.0,Social Conversation
9740,9740,17788,body,closed,Extensions.,Extensions.,11,11,1,1,0,1,0,1467912547.0,0.0666666666666666,0.024390243902439,0.8333333333333334,0.238095238095238,0.0,1.0,0.0,1.0,Social Conversation
9741,9741,17788,body,closed,"Tests:

CODE","Tests:

CODE",12,12,1,1,1,1,0,1467912547.0,0.2,0.073170731707317,1.0,0.2857142857142857,0.0,1.0,0.0,1.0,Action on Issue
9742,9742,17788,comment,closed,"@svick, was a ton of other work happening on your box when you ran these tests?","@svick, was a ton of other work happening on your box when you ran these tests?",79,79,2,0,0,0,0,1467913637.0,0.8,0.3902439024390244,0.5,0.3333333333333333,0.5668226729069162,0.4331773270930837,1.0,0.1944954128440367,Task Progress
9743,9743,17788,comment,closed,These failures imply that some work items queued to the thread pool didn't complete within 10 seconds of being queued.,These failures imply that some work items queued to the thread pool didn't complete within 10 seconds of being queued.,118,118,2,0,0,0,0,1467913637.0,1.0,0.4878048780487805,1.0,0.3809523809523809,0.5668226729069162,0.4331773270930837,1.0,0.1944954128440367,Potential New Issues and Requests
9744,9744,17788,comment,closed,"Oh, actually, I may know what's happening.","Oh, actually, I may know what's happening.",42,42,2,0,0,0,0,1467913849.0,0.875,0.1707317073170731,0.5,0.4285714285714285,0.6770670826833073,0.3229329173166926,0.1944954128440367,0.0807339449541284,Social Conversation
9745,9745,17788,comment,closed,Does your Ubuntu machine have a single core?,Does your Ubuntu machine have a single core?,44,44,2,0,0,0,0,1467913849.0,1.0,0.1951219512195122,1.0,0.4761904761904761,0.6770670826833073,0.3229329173166926,0.1944954128440367,0.0807339449541284,Workarounds
9746,9746,17788,comment,closed,"@stephentoub No, there's pretty much nothing else happening on the VM or the host machine.","@stephentoub No, there's pretty much nothing else happening on the VM or the host machine.",90,90,1,1,0,0,0,1467913937.0,0.5555555555555556,0.3658536585365853,0.5,0.5238095238095238,0.7228289131565263,0.2771710868434737,0.0807339449541284,0.0256880733944954,Social Conversation
9747,9747,17788,comment,closed,"Considering that in CODE, the callback is called 20 seconds after CODE, and it only affects the second test when CODE, I suspect it's related to CODE.","Considering that in CODE, the callback is called 20 seconds after CODE, and it only affects the second test when CODE, I suspect it's related to CODE.",150,150,1,1,1,0,0,1467913937.0,1.0,0.6585365853658537,1.0,0.5714285714285714,0.7228289131565263,0.2771710868434737,0.0807339449541284,0.0256880733944954,Workarounds
9748,9748,17788,comment,closed,@stephentoub,@stephentoub,12,12,1,1,0,0,0,1467913965.0,0.2,0.024390243902439,0.5,0.6190476190476191,0.7373894955798231,0.2626105044201768,0.0256880733944954,0.2541284403669724,Social Conversation
9749,9749,17788,comment,closed,"Yes, it's a singlecore VM.","Yes, it's a singlecore VM.",26,26,1,1,0,0,0,1467913965.0,1.0,0.1219512195121951,1.0,0.6666666666666666,0.7373894955798231,0.2626105044201768,0.0256880733944954,0.2541284403669724,Social Conversation
9750,9750,17788,comment,closed,I suspect it's related to  SynchronizationContext .,I suspect it's related to  SynchronizationContext .,51,51,2,0,0,0,0,1467914242.0,0.1707317073170731,0.1707317073170731,0.2,0.7142857142857143,0.8814352574102964,0.1185647425897035,0.2541284403669724,0.2091743119266055,Solution Discussion
9751,9751,17788,comment,closed,"Yes, it is.","Yes, it is.",11,11,2,0,0,0,0,1467914242.0,0.073170731707317,0.073170731707317,0.4,0.7619047619047619,0.8814352574102964,0.1185647425897035,0.2541284403669724,0.2091743119266055,Social Conversation
9752,9752,17788,comment,closed,That's why I asked about if this is a single core.,That's why I asked about if this is a single core.,50,50,2,0,0,0,0,1467914242.0,0.2682926829268293,0.2682926829268293,0.6,0.8095238095238095,0.8814352574102964,0.1185647425897035,0.2541284403669724,0.2091743119266055,Motivation
9753,9753,17788,comment,closed,It's a deadlock due to blocking waiting for the queued callback.,It's a deadlock due to blocking waiting for the queued callback.,64,64,2,0,0,0,0,1467914242.0,0.2682926829268293,0.2682926829268293,0.8,0.8571428571428571,0.8814352574102964,0.1185647425897035,0.2541284403669724,0.2091743119266055,Solution Discussion
9754,9754,17788,comment,closed,"On a single-core VM, xunit by default will only allow a single thread to handle running test work at a time, and that thread is blocking waiting for the queued work that can only be processed by that one thread.","On a single-core VM, xunit by default will only allow a single thread to handle running test work at a time, and that thread is blocking waiting for the queued work that can only be processed by that one thread.",211,211,2,0,0,0,0,1467914242.0,1.0,1.0,1.0,0.9047619047619048,0.8814352574102964,0.1185647425897035,0.2541284403669724,0.2091743119266055,Solution Discussion
9755,9755,17788,comment,closed,Thanks for reporting the issue.,Thanks for reporting the issue.,31,31,2,0,0,0,1,1467914470.0,0.625,0.1219512195121951,0.5,0.9523809523809524,1.0,0.0,0.2091743119266055,0.0,Social Conversation
9756,9756,17788,comment,closed,I put up a fix for the tests.,I put up a fix for the tests.,29,29,2,0,0,0,1,1467914470.0,1.0,0.1951219512195122,1.0,1.0,1.0,0.0,0.2091743119266055,0.0,Social Conversation
9757,9757,16387,title,closed,System.Threading.ReaderWriterLockSlim.LazyCreateEvent() fails to properly own the just created event,System.Threading.ReaderWriterLockSlim.LazyCreateEvent() fails to properly own the just created event,100,100,1,1,0,1,0,1455659700.0,0.6,0.375,0.25,0.0714285714285714,0.0,1.0,0.0,0.6013590033975085,Solution Discussion
9758,9758,16387,body,closed,"CODE goes like this:

CODE

There's quite a lot of code between a new event is created _and_","CODE goes like this:

CODE

There's quite a lot of code between a new event is created _and_",92,92,1,1,1,1,0,1455659700.0,1.0,0.625,0.5,0.1428571428571428,0.0,1.0,0.0,0.6013590033975085,Solution Discussion
9759,9759,16387,body,closed,its ownership is passed to the caller.,its ownership is passed to the caller.,38,38,1,1,0,1,0,1455659700.0,0.35,0.21875,0.75,0.2142857142857142,0.0,1.0,0.0,0.6013590033975085,Social Conversation
9760,9760,16387,body,closed,If there's an exception in between the newly created event gets leaked.,If there's an exception in between the newly created event gets leaked.,71,71,1,1,0,1,0,1455659700.0,0.6,0.375,1.0,0.2857142857142857,0.0,1.0,0.0,0.6013590033975085,Solution Discussion
9761,9761,16387,comment,closed,"If there's an exception in between the newly created event gets leaked

An exception from where?","If there's an exception in between the newly created event gets leaked

An exception from where?",96,96,2,0,0,0,0,1455660231.0,0.7391304347826086,0.53125,0.25,0.3571428571428571,0.3432449903038138,0.6567550096961862,0.6013590033975085,1.0,Solution Discussion
9762,9762,16387,comment,closed,"Worst case is the event gets cleaned up by its finalizer, and it should be extremely rare that even that needs to happen.","Worst case is the event gets cleaned up by its finalizer, and it should be extremely rare that even that needs to happen.",121,121,2,0,0,0,0,1455660231.0,1.0,0.71875,0.5,0.4285714285714285,0.3432449903038138,0.6567550096961862,0.6013590033975085,1.0,Task Progress
